,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
174,544721001,544721,Gloom lurex frill trsrs,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,51,Light Pink,1,Dusty Light,4,Pink,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Trousers in a soft, fine knit containing glittery threads. Elasticated waist and a frill at the hems.",skirt,skirt/0544721001.jpg
175,545512001,545512,MC Rexona skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,Short skirt in woven fabric with a zip and slit at the back. Lined.,skirt,skirt/0545512001.jpg
176,545963001,545963,Tomar short frill skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Short skirt in sturdy jersey with an elasticated waist and pleated tiers. Lined.,skirt,skirt/0545963001.jpg
177,546406001,546406,Rexona mini skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Short skirt in a stretch weave with a concealed zip and a slit at the back. Lined.,skirt,skirt/0546406001.jpg
178,546406002,546406,Rexona,275,Skirt,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Short skirt in a stretch weave with a concealed zip and a slit at the back. Lined.,skirt,skirt/0546406002.jpg
179,546562001,546562,CSP W Terry,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length pleated skirt in mesh with a shimmering metallic pattern, an elasticated waist and gentle flare to the hem. Lined.",skirt,skirt/0546562001.jpg
180,547087001,547087,DT Tulle,275,Skirt,Garment Lower body,1010016,Solid,42,Red,5,Bright,18,Red,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Calf-length pleated skirt in tulle with an elasticated waist and short underskirt.,skirt,skirt/0547087001.jpg
181,547163002,547163,W Kristin,275,Skirt,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short flared skirt in rustling woven fabric with a slight sheen. Elasticated waist with gathers and side pockets. Lined.,skirt,skirt/0547163002.jpg
182,547390001,547390,Sublime skirt,275,Skirt,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Short skirt in washed sweatshirt fabric with raw edges and concealed elastication at the waist. Asymmetric hem with eyelets and metal rings, one with a grosgrain band. Unlined.",skirt,skirt/0547390001.jpg
183,547522002,547522,Angelina Skirt,275,Skirt,Garment Lower body,1010016,Solid,93,Dark Green,7,Medium,19,Green,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Calf-length, pleated wrapover skirt in airy, crinkled fabric with a concealed button at the waist. Twill waistband with a satin trim and satin-covered buckle at the side. Lined.",skirt,skirt/0547522002.jpg
184,547815001,547815,Whyler,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length skirt with a concealed zip at the back.,skirt,skirt/0547815001.jpg
185,547818001,547818,Action plissé v.5,275,Skirt,Garment Lower body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Calf-length skirt in a pleated weave with an elasticated waist and raw-edge hem. Lined.,skirt,skirt/0547818001.jpg
186,548986001,548986,Oprah skirt,275,Skirt,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1410,Shorts & Skirts,A,Ladieswear,1,Ladieswear,6,Womens Casual,1025,Shorts,Short skirt in soft twill made from Tencel™ lyocell with an elasticated drawstring waist and side pockets. Rounded hem with short slits in the sides. Unlined.,skirt,skirt/0548986001.jpg
187,549131001,549131,W Hay,275,Skirt,Garment Lower body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Pleated skirt in woven fabric with a concealed zip and hook-and-eye fastener in the side.,skirt,skirt/0549131001.jpg
188,549135001,549135,W Cassidy,275,Skirt,Garment Lower body,1010016,Solid,3,Silver,3,Light,15,Metal,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in imitation leather with a shimmering metallic finish and visible zip at the back. Lined.,skirt,skirt/0549135001.jpg
189,549393001,549393,Detroit skirt,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,Short skirt in a fine-knit cotton blend with an elasticated waist and appliqués. Unlined.,skirt,skirt/0549393001.jpg
190,550362003,550362,Premium Kurt,275,Skirt,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,Calf-length skirt in a silk blend with a high waist and concealed zip in one side.,skirt,skirt/0550362003.jpg
191,550362004,550362,Premium Kurt,275,Skirt,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,Calf-length skirt in a silk blend with a high waist and concealed zip in one side.,skirt,skirt/0550362004.jpg
192,550362006,550362,Premium Kurt,275,Skirt,Garment Lower body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,Calf-length skirt in a silk blend with a high waist and concealed zip in one side.,skirt,skirt/0550362006.jpg
193,551229001,551229,Dime skirt,275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,7,Turquoise,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Calf-length skirt in woven fabric with buttons down the front, side pockets and a slit at the front. Unlined.",skirt,skirt/0551229001.jpg
194,551231003,551231,Kate skirt,275,Skirt,Garment Lower body,1010016,Solid,53,Dark Pink,4,Dark,6,Lilac Purple,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Straight-cut, calf-length satin skirt with a concealed zip in one side. Unlined.",skirt,skirt/0551231003.jpg
195,551877001,551877,DT Amarone,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,3,Orange,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Knee-length skirt in velour with an elasticated waist with ties and slits at the sides. Unlined.,skirt,skirt/0551877001.jpg
196,553685001,553685,W Mo,275,Skirt,Garment Lower body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Calf-length skirt in a patterned weave with pleats and a concealed zip in the side. Inner skirt.,skirt,skirt/0553685001.jpg
197,554049001,554049,Ursula embroidery,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Knee-length skirt in embroidered mesh with an elasticated waist. Lined.,skirt,skirt/0554049001.jpg
198,554640001,554640,Skirt Torn,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed denim with hard-worn details, a high waist, zip fly and button, and a frayed, raw-edge hem.",skirt,skirt/0554640001.jpg
199,554640003,554640,Skirt Torn,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,1,Dusty Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed denim with hard-worn details, a high waist, zip fly and button, and a frayed, raw-edge hem.",skirt,skirt/0554640003.jpg
200,554640006,554640,Skirt Torn,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed denim with hard-worn details, a high waist, zip fly and button, and a frayed, raw-edge hem.",skirt,skirt/0554640006.jpg
201,554640010,554640,Skirt Torn,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed denim with hard-worn details, a high waist, zip fly and button, and a frayed, raw-edge hem.",skirt,skirt/0554640010.jpg
202,554640011,554640,Skirt Torn,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,3,Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed denim with hard-worn details, a high waist, zip fly and button, and a frayed, raw-edge hem.",skirt,skirt/0554640011.jpg
203,554640012,554640,Skirt Torn,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed denim with hard-worn details, a high waist, zip fly and button, and a frayed, raw-edge hem.",skirt,skirt/0554640012.jpg
204,554640017,554640,Skirt Torn,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket skirt in washed denim with hard-worn details, a high waist, zip fly and button, and a frayed, raw-edge hem.",skirt,skirt/0554640017.jpg
205,554643003,554643,Billie skirt,275,Skirt,Garment Lower body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, pleated skirt in woven fabric with a concealed hook-and-eye fastener and zip in the side. Unlined.",skirt,skirt/0554643003.jpg
206,554821001,554821,Gerd Mini Skirt,275,Skirt,Garment Lower body,1010002,Application/3D,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Skirt in stretch twill an adjustable elasticated waist, zip fly and press-stud, and embroidery on the front. Detachable, braided belt in imitation suede, front pockets and a raw-edge hem.",skirt,skirt/0554821001.jpg
207,554821002,554821,Gerd Mini Skirt,275,Skirt,Garment Lower body,1010002,Application/3D,51,Light Pink,1,Dusty Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Skirt in stretch twill an adjustable elasticated waist, zip fly and press-stud, and embroidery on the front. Detachable, braided belt in imitation suede, front pockets and a raw-edge hem.",skirt,skirt/0554821002.jpg
208,554838001,554838,LA LUNA skirt,275,Skirt,Garment Lower body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Skirt in soft, patterned cotton jersey with an elasticated waist, seam at the hips and wide flounce at the hem.",skirt,skirt/0554838001.jpg
209,555031001,555031,Frankie,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in a sturdy weave with creases and narrow, contrasting trims at the hem. Concealed zip and press-stud in the side. Unlined.",skirt,skirt/0555031001.jpg
210,555287001,555287,Show leather skirt,275,Skirt,Garment Lower body,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,Knee-length wrapover skirt in coated leather with a sewn-in tie belt and buckle at the waist. Flap pockets at the side and a slit at the back. Lined.,skirt,skirt/0555287001.jpg
211,555550001,555550,Bobby Party,275,Skirt,Garment Lower body,1010015,Sequin,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, glittery skirt with concealed elastication at the waist.",skirt,skirt/0555550001.jpg
212,555550002,555550,Bobby Party,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,3,Silver,3,Light,15,Metal,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, glittery skirt with concealed elastication at the waist.",skirt,skirt/0555550002.jpg
213,555550003,555550,Bobby Party,275,Skirt,Garment Lower body,1010015,Sequin,53,Dark Pink,4,Dark,4,Pink,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, glittery skirt with concealed elastication at the waist.",skirt,skirt/0555550003.jpg
214,555550004,555550,Bobby Party,275,Skirt,Garment Lower body,1010015,Sequin,3,Silver,3,Light,15,Metal,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, glittery skirt with concealed elastication at the waist.",skirt,skirt/0555550004.jpg
215,556546001,556546,CSP Fran,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Knee-length jersey skirt with transparent tiers and a concealed zip at the side.,skirt,skirt/0556546001.jpg
216,556550001,556550,CSP W Lea,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in woven fabric with an elasticated waist and fringes. Jersey lining.,skirt,skirt/0556550001.jpg
217,556552001,556552,W Flora,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in woven fabric containing glittery threads with a concealed zip in one side. The skirt in flared to the hem with a thin ball-chain trim at the hem. Lined.,skirt,skirt/0556552001.jpg
218,558675001,558675,DT W Aggi,275,Skirt,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Calf-length flared skirt in a cotton weave with lacing at the front. Wide, reinforced waist with support panels and pleats, and a concealed zip at the back.",skirt,skirt/0558675001.jpg
219,559995001,559995,Meela Skirt,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Calf-length, A-line skirt in a soft, fine knit with an elasticated waist. Unlined.",skirt,skirt/0559995001.jpg
220,559995002,559995,Meela Skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Calf-length, A-line skirt in a soft, fine knit with an elasticated waist. Unlined.",skirt,skirt/0559995002.jpg
221,559995004,559995,Meela Skirt set,275,Skirt,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Calf-length, A-line skirt in a soft, fine knit with an elasticated waist. Unlined.",skirt,skirt/0559995004.jpg
222,559995005,559995,Meela Skirt set,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Calf-length, A-line skirt in a soft, fine knit with an elasticated waist. Unlined.",skirt,skirt/0559995005.jpg
223,560268001,560268,Tuby,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short jersey skirt with an elasticated waist.,skirt,skirt/0560268001.jpg
224,560603001,560603,Mermain skirt,275,Skirt,Garment Lower body,1010015,Sequin,3,Silver,3,Light,15,Metal,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,Calf-length skirt in sequin-embroidered chiffon with a concealed zip at the back.,skirt,skirt/0560603001.jpg
225,560603003,560603,Mermain skirt,275,Skirt,Garment Lower body,1010015,Sequin,92,Green,1,Dusty Light,20,Khaki green,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,Calf-length skirt in sequin-embroidered chiffon with a concealed zip at the back.,skirt,skirt/0560603003.jpg
226,563156001,563156,Whyler jacquard,275,Skirt,Garment Lower body,1010022,Jacquard,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length flared skirt in a jacquard weave with a concealed zip at the back. Lined.,skirt,skirt/0563156001.jpg
227,563157003,563157,Vivi,275,Skirt,Garment Lower body,1010022,Jacquard,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Flared skirt in a sturdy jacquard weave with a sheen, with an elasticated drawstring waist and pleats. Unlined.",skirt,skirt/0563157003.jpg
228,563158001,563158,Hugo,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt in a stretch weave with a sewn-in wrapover and wide flounces at the front. Concealed zip at the back, a tie at the side and seam with a flounce at the front and hem. Overlocked edges. Unlined.",skirt,skirt/0563158001.jpg
229,563737001,563737,chapman midi skirt,275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,Calf-length skirt in printed lace with an elasticated waist. Short jersey underskirt.,skirt,skirt/0563737001.jpg
230,563816001,563816,Rive gauche skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short skirt in imitation leather with decorative studded wrapover at the front, an asymmetric hem and concealed zip at the back. Lined.",skirt,skirt/0563816001.jpg
231,565120001,565120,Agent Secret skirt,275,Skirt,Garment Lower body,1010021,Lace,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Calf-length skirt in lace with a concealed zip and a slit at the back, and contrasting colour lining.",skirt,skirt/0565120001.jpg
232,566473002,566473,Bisous skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short skirt in imitation patent leather with a tab and buttons at the waist, a zip down the front and a small zipped pocket. Unlined.",skirt,skirt/0566473002.jpg
233,566654002,566654,Clarke,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Knee-length satin skirt with lacing at the front, pleats and a concealed zip in the side. Unlined.",skirt,skirt/0566654002.jpg
234,567505002,567505,Follow That Car,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Flared, calf-length skirt in sturdy satin with a concealed zip in the side. Unlined.",skirt,skirt/0567505002.jpg
235,567806001,567806,SKIRT AMY AOP,275,Skirt,Garment Lower body,1010001,All over pattern,72,Blue,2,Medium Dusty,2,Blue,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,"Short skirt in printed stretch denim with worn details, a concealed, adjustable elasticated waist, zip fly, fake front pockets and real back pockets.",skirt,skirt/0567806001.jpg
236,568436001,568436,Kendall skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Skirt in stretch jersey with wide ribbing at the waist for optimum fit over the tummy. Unlined.,skirt,skirt/0568436001.jpg
237,568556001,568556,LACE SKIRT,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short imitation suede skirt in a double layer at the front with eyelets and lacing. Visible zip at the back. Lined.,skirt,skirt/0568556001.jpg
238,568556002,568556,LACE SKIRT,275,Skirt,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short imitation suede skirt in a double layer at the front with eyelets and lacing. Visible zip at the back. Lined.,skirt,skirt/0568556002.jpg
239,568930002,568930,Tomas,275,Skirt,Garment Lower body,1010026,Other structure,11,Off White,1,Dusty Light,9,White,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Knee-length skirt in a textured weave containing glittery threads. Concealed zip at the back, a sewn-in wrapover at the front with an opening at the hem, and raw edges. Lined.",skirt,skirt/0568930002.jpg
240,568931001,568931,Jingan (1),275,Skirt,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt woven in a cotton blend with pleats at the top, a detachable tie belt and concealed side pockets. Unlined.",skirt,skirt/0568931001.jpg
241,568931002,568931,Jingan,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt woven in a cotton blend with pleats at the top, a detachable tie belt and concealed side pockets. Unlined.",skirt,skirt/0568931002.jpg
242,568931007,568931,Jingan,275,Skirt,Garment Lower body,1010017,Stripe,71,Light Blue,3,Light,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt woven in a cotton blend with pleats at the top, a detachable tie belt and concealed side pockets. Unlined.",skirt,skirt/0568931007.jpg
243,568931008,568931,Jingan,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt woven in a cotton blend with pleats at the top, a detachable tie belt and concealed side pockets. Unlined.",skirt,skirt/0568931008.jpg
244,568931009,568931,Jingan (1),275,Skirt,Garment Lower body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt woven in a cotton blend with pleats at the top, a detachable tie belt and concealed side pockets. Unlined.",skirt,skirt/0568931009.jpg
245,568931012,568931,Jingan (1),275,Skirt,Garment Lower body,1010017,Stripe,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt woven in a cotton blend with pleats at the top, a detachable tie belt and concealed side pockets. Unlined.",skirt,skirt/0568931012.jpg
246,568931013,568931,Jingan (1),275,Skirt,Garment Lower body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Calf-length skirt woven in a cotton blend with pleats at the top, a detachable tie belt and concealed side pockets. Unlined.",skirt,skirt/0568931013.jpg
247,568932001,568932,Akilla,275,Skirt,Garment Lower body,1010007,Embroidery,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,,skirt,skirt/0568932001.jpg
248,568932003,568932,Akilla,275,Skirt,Garment Lower body,1010007,Embroidery,21,Light Yellow,5,Bright,8,Yellow,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,,skirt,skirt/0568932003.jpg
249,568938001,568938,Tex,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Skirt in a stretch weave with a concealed zip at the back and decorative buttons at one side of the hem. Lined.,skirt,skirt/0568938001.jpg
250,568943001,568943,Shape essential,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Fitted skirt in woven fabric with an elasticated waist and a concealed zip and slit at the back. Unlined.,skirt,skirt/0568943001.jpg
251,568943002,568943,Shape essential,275,Skirt,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Fitted skirt in woven fabric with an elasticated waist and a concealed zip and slit at the back. Unlined.,skirt,skirt/0568943002.jpg
252,569518001,569518,Blossom skirt,275,Skirt,Garment Lower body,1010007,Embroidery,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Knee-length skirt in mesh with an embroidered pattern and elasticated waist. Lined.,skirt,skirt/0569518001.jpg
253,569523001,569523,SPEED ISABEL SKIRT,275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, tiered skirt in a patterned weave with wide smocking at the waist.",skirt,skirt/0569523001.jpg
254,569523002,569523,SPEED ISABEL SKIRT,275,Skirt,Garment Lower body,1010001,All over pattern,93,Dark Green,7,Medium,19,Green,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short, tiered skirt in a patterned weave with wide smocking at the waist.",skirt,skirt/0569523002.jpg
255,570546001,570546,W Noble Pu,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Calf-length skirt in imitation leather with a fake front pocket and diagonal zip. Detachable belt with a metal buckle and a seam at the hem with a wide flounce. Unlined.,skirt,skirt/0570546001.jpg
256,570892001,570892,Missy Skirt,275,Skirt,Garment Lower body,1010018,Treatment,8,Dark Grey,4,Dark,12,Grey,1447,Skirts DS,D,Divided,2,Divided,58,Divided Selected,1012,Skirts,Skirt in sturdy jersey with concealed elastication at the waist and pleats at the sides.,skirt,skirt/0570892001.jpg
257,571603001,571603,W CSP Pecho,275,Skirt,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short skirt in a dogtooth-patterned weave with frills at the top, a concealed zip at the back and side pockets. Unlined.",skirt,skirt/0571603001.jpg
