,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
151,562775001,562775,Toni shopper,66,Bag,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in grained imitation leather with matching clutch. Shopper with two shoulder straps with metal decorations, a magnetic fastener at the top and a zip in the side to adjust the size. Clutch with a zip at the top. Unlined. Size of shopper 16x32.5x37 cm, size of clutch 22x32cm.",bag,bag/0562775001.jpg
152,562777001,562777,Katherine tote,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in grained imitation leather with two handles and a strap with tassels at the top, a detachable, adjustable shoulder strap and a zipped inner compartment. Unlined. Size 13x23x29.5 cm.",bag,bag/0562777001.jpg
153,566564002,566564,Kardashian fancy,66,Bag,Accessories,1010011,Metallic,51,Light Pink,1,Dusty Light,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in soft imitation leather with a shimmering metallic finish. Two handles and a magnetic fastener at the top and one zipped inner compartment. Soft brushed inside. Size 20x29x39 cm.,bag,bag/0566564002.jpg
154,567875001,567875,ALICE Sportbag,66,Bag,Accessories,1010016,Solid,50,Other Pink,5,Bright,4,Pink,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Cylindrical sports bag in woven fabric with a text print. Adjustable shoulder strap with a metal carabiner hook at one end, two handles and a zip at the top. Two mesh compartments on each short side and a zipped outer compartment. Lined. Size 25x40 cm.",bag,bag/0567875001.jpg
155,567875002,567875,ALICE Sportbag,66,Bag,Accessories,1010016,Solid,51,Light Pink,7,Medium,4,Pink,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Cylindrical sports bag in woven fabric with a text print. Adjustable shoulder strap with a metal carabiner hook at one end, two handles and a zip at the top. Two mesh compartments on each short side and a zipped outer compartment. Lined. Size 25x40 cm.",bag,bag/0567875002.jpg
156,568813001,568813,Tammy suede shopper,66,Bag,Accessories,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Large shopper in soft suede with wide handles at the top in leather with decorative metal studs. Wide, detachable shoulder strap in woven fabric with a sheen, attached with metal carabiner hooks. Metal fastener at the top and a zipped inner compartment. Size 16x34x40 cm.",bag,bag/0568813001.jpg
157,568813002,568813,Tammy suede shopper,66,Bag,Accessories,1010016,Solid,43,Dark Red,4,Dark,18,Red,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Large shopper in soft suede with wide handles at the top in leather with decorative metal studs. Wide, detachable shoulder strap in woven fabric with a sheen, attached with metal carabiner hooks. Metal fastener at the top and a zipped inner compartment. Size 16x34x40 cm.",bag,bag/0568813002.jpg
158,569240001,569240,Marley cross bag OL unique,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag with a metal chain shoulder strap, flap with a decorative metal ring and magnetic fastener, and two inner compartments. Lined. Size 4x14x22 cm.",bag,bag/0569240001.jpg
159,569241001,569241,Ebba suede cross,66,Bag,Accessories,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede shoulder bag with a metal-chain strap, metal decoration, magnetic fastener and one zipped inner pocket. Cotton lining. Size 4.5x15x21 cm.",bag,bag/0569241001.jpg
160,569241002,569241,Ebba suede cross,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede shoulder bag with a metal-chain strap, metal decoration, magnetic fastener and one zipped inner pocket. Cotton lining. Size 4.5x15x21 cm.",bag,bag/0569241002.jpg
161,569242001,569242,New York leather cross bag,66,Bag,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede shoulder bag with a zip at the top, one outer compartment with a press-stud, one inner compartment, and an adjustable, detachable shoulder strap. Cotton lining.",bag,bag/0569242001.jpg
162,569242002,569242,New York leather cross bag,66,Bag,Accessories,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede shoulder bag with a zip at the top, one outer compartment with a press-stud, one inner compartment, and an adjustable, detachable shoulder strap. Cotton lining.",bag,bag/0569242002.jpg
163,569242003,569242,New York leather cross bag,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede shoulder bag with a zip at the top, one outer compartment with a press-stud, one inner compartment, and an adjustable, detachable shoulder strap. Cotton lining.",bag,bag/0569242003.jpg
164,569242004,569242,New York leather cross bag,66,Bag,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede shoulder bag with a zip at the top, one outer compartment with a press-stud, one inner compartment, and an adjustable, detachable shoulder strap. Cotton lining.",bag,bag/0569242004.jpg
165,569244001,569244,Pluto Cross bag,66,Bag,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a flap and magnetic fastener, and a narrow shoulder strap at the top. Lined. Size 4x16x23 cm.",bag,bag/0569244001.jpg
166,569244002,569244,Pluto Cross bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a flap and magnetic fastener, and a narrow shoulder strap at the top. Lined. Size 4x16x23 cm.",bag,bag/0569244002.jpg
167,569246001,569246,Vicky shoulder bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather bag with a narrow shoulder strap, zip at the top and one inner compartment. Size 13x17x22.5 cm.",bag,bag/0569246001.jpg
168,569246008,569246,Vicky shoulder bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather bag with a narrow shoulder strap, zip at the top and one inner compartment. Size 13x17x22.5 cm.",bag,bag/0569246008.jpg
169,569246011,569246,Vannes Bucket,66,Bag,Accessories,1010026,Other structure,83,Dark Turquoise,4,Dark,19,Green,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather bag with a narrow shoulder strap, zip at the top and one inner compartment. Size 13x17x22.5 cm.",bag,bag/0569246011.jpg
170,569307005,569307,Selma shopper,66,Bag,Accessories,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Shopper in woven fabric with two handles and a zip at the top and a zipped inner pocket. Lined. Size 13x41x57 cm.,bag,bag/0569307005.jpg
171,570566001,570566,Inge leather cross bag,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Leather shoulder bag with a large metal fastener on the flap, metal chain shoulder strap and a zipped inner compartment. Lined. Size7x23x26.5 cm.",bag,bag/0570566001.jpg
172,572056002,572056,Collin running backpack,66,Bag,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,"Running backpack in woven fabric with a padded, mesh-covered back and padded, shaped shoulder straps that can be held together by an adjustable chest strap with a plastic fastener. The chest strap has a slide fastener for easy height adjustment. Wider, adjustable waist strap with a plastic fastener, a large compartment with an earphone outlet and hanger at the top, and a zipped inner compartment. Elastic straps on the front and a zipped outer compartment at the bottom. Reflective details. Lined. Size 28x48 cm.",bag,bag/0572056002.jpg
173,573190002,573190,Poppy suede cross,66,Bag,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small suede shoulder bag with a flap, concealed magnetic fastener and decorative, round metal buckle with plastic beads. Narrow metal chain and suede shoulder strap that can be detached with the help of press-studs on the inside of the flap. Cotton twill lining. Size approx. 3.5x12.5x19 cm.",bag,bag/0573190002.jpg
174,573211001,573211,Slow mini suede shopper,66,Bag,Accessories,1010016,Solid,91,Light Green,3,Light,19,Green,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shopper in soft suede with handles and a magnetic fastener at the top, a narrow, detachable shoulder strap and large outer compartment. Unlined. Size 10x20x23 cm.",bag,bag/0573211001.jpg
175,573212001,573212,Lola suede cross bag,66,Bag,Accessories,1010016,Solid,21,Light Yellow,7,Medium,8,Yellow,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede shoulder bag with a narrow, metal-chain shoulder strap and a flap with a metal fastener and short tab with a concealed magnetic fastener. One zipped inner compartment. Cotton twill lining. Size approx. 5x14x22 cm.",bag,bag/0573212001.jpg
176,573217002,573217,Jupiter suede bag,66,Bag,Accessories,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small suede shoulder bag with a flap and metal fastener and a metal chain shoulder strap. One inner compartment. Lined. Size 8x13x19 cm.,bag,bag/0573217002.jpg
177,573234001,573234,Citroen suede bucket,66,Bag,Accessories,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede hobo bag with decorative leather straps and a metal ring with a pendant at the front. Magnetic fastener and a length-adjustable handle at the top. Two inner compartments, one with a zip. Lined. Size 31x32x18 cm.",bag,bag/0573234001.jpg
178,575714001,575714,Sonya Straw Cros Bag,66,Bag,Accessories,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shoulder bag in paper straw with an imitation leather flap and handle and metal fastener. Detachable metal chain shoulder strap and one inner compartment. Lined. Size 7x12x18 cm.,bag,bag/0575714001.jpg
179,575923001,575923,Fast Cross bag Suede/PU mix,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a suede flap with a magnetic fastener and decorative metal ring partially covered in imitation leather at the front. Adjustable shoulder strap and two inner compartments, one with a zip. Size 8x21.5x29 cm.",bag,bag/0575923001.jpg
180,576710001,576710,TERRI gym bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Sports bag in fast-drying functional fabric with a mesh section, drawstring and handle at the top. Shoulder straps and a zipped patch pocket. Lined.",bag,bag/0576710001.jpg
181,581992008,581992,Molly mini backpack,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small backpack in grained imitation leather with metal details. Zip and handle at the top, a zipped outer compartment and adjustable fabric shoulder straps. Lined. Size approx. 12x20x24.5 cm.",bag,bag/0581992008.jpg
182,584616001,584616,Hunday bucket bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Handbag in grained imitation leather and imitation suede with a handle at the top and a narrow, detachable shoulder strap. One zipped inner compartment and a tab and metal fastener at the top. Size 15x25x32 cm.",bag,bag/0584616001.jpg
183,586431001,586431,Rebecca clutch,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Clutch bag in sturdy imitation leather with a beaded strap at the front. Flap with a magnetic fastener, metal-chain shoulder strap and one zipped inner compartment. Lined. Size 4x14x21 cm.",bag,bag/0586431001.jpg
184,587136003,587136,WILMA heart bag,66,Bag,Accessories,1010015,Sequin,51,Light Pink,3,Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Heart-shaped shoulder bag in imitation leather with a glittery finish. Zip at the top and a grosgrain shoulder strap. Lined. Size approx. 13x14 cm.,bag,bag/0587136003.jpg
185,588119001,588119,Jaguar cross bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather bag with a metal-chain shoulder strap, snakeskin-patterned flap, concealed magnetic fastener and one zipped inner compartment. Lined. Size 5.5x15.5x18.5 cm.",bag,bag/0588119001.jpg
186,589086001,589086,TOOTSIE fruit bag,66,Bag,Accessories,1010009,Glittering/Metallic,51,Light Pink,1,Dusty Light,4,Pink,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Shoulder bag in imitation leather with a glittery finish. Zip at the top and a shoulder strap with a press-stud at one end. Size 4x12x20 cm.,bag,bag/0589086001.jpg
187,592272001,592272,Andrue leather bucket,66,Bag,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede hobo bag with a magnetic fastener and leather handle. Two side pockets, decorative seams on the outside and three inner compartments, one with  zip. Size 25x15x30 cm.",bag,bag/0592272001.jpg
188,596005001,596005,Bobby Smart Satchel PU,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sturdy imitation leather shoulder bag with two handles, a detachable adjustable shoulder strap and a zip at the top. One zipped outer compartment and one zipped inner compartment. Lined. Size 5x30x40 cm.",bag,bag/0596005001.jpg
189,596006003,596006,Oliver Multi BackPack,66,Bag,Accessories,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Backpack in woven fabric with a handle top and bottom and adjustable, padded shoulder straps. Zip at the top, one outer compartment with a zip and one zipped inner compartment. Padded back plate. Lined. Size 14x29.5x45.5 cm.",bag,bag/0596006003.jpg
190,596370003,596370,Oscar BackPack,66,Bag,Accessories,1010005,Colour blocking,13,Beige,2,Medium Dusty,11,Beige,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Backpack in woven fabric with a handle at the top and adjustable, padded shoulder straps. Zip at the top, one outer compartment and one zipped inner compartment. Padded back plate. Lined. Size approx. 12x28x44 cm.",bag,bag/0596370003.jpg
191,596379002,596379,Ivan Crossbody Bag,66,Bag,Accessories,1010001,All over pattern,19,Greenish Khaki,4,Dark,20,Khaki green,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Small shoulder bag in woven fabric with a text print on the front and a narrow, adjustable shoulder strap that can be detached with the help of plastic carabiner hooks. Zip and plastic snap lock at the top, a two-part inner compartment, and two outer compartments, one with a zip and the other with a hook and loop fastener. Two loops at the back so the bag can be fastened to a belt. Lined. Size 17.5x20 cm.",bag,bag/0596379002.jpg
192,597975001,597975,Margarete tote bag,66,Bag,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small handbag in sturdy, grained imitation leather with two handles with metal details at the top, a narrow, detachable shoulder strap and a tab with a press-stud at the top. Three-part compartment with a zipped middle compartment, and studs on the base. Size 11.5x26x29.5 cm.",bag,bag/0597975001.jpg
193,599832002,599832,Alisa cross bag,66,Bag,Accessories,1010016,Solid,22,Yellow,4,Dark,8,Yellow,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small satin shoulder bag with a narrow, detachable shoulder strap in imitation leather, magnetic fastener and a decorative bow on the flap. Two compartments. Lined. Size 4x11.5x18.5 cm.",bag,bag/0599832002.jpg
194,600441001,600441,BOO waistbag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Soft, stretch waist bag designed for running. Zip at the front, adjustable elastication, a plastic fastener and reflective details. Size 9x25 cm.",bag,bag/0600441001.jpg
195,600441003,600441,BOO waistbag,66,Bag,Accessories,1010016,Solid,20,Other Yellow,5,Bright,8,Yellow,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Soft, stretch waist bag designed for running. Zip at the front, adjustable elastication, a plastic fastener and reflective details. Size 9x25 cm.",bag,bag/0600441003.jpg
196,601139001,601139,TAYLOR RUNNING BAG,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,"Sturdy running backpack with a padded, mesh-covered back and padded, shaped shoulder straps that can be held together by an adjustable chest strap with a plastic fastener. The chest strap has a slide fastener for easy height adjustment. Wider, adjustable waist strap with a plastic fastener, one large compartment with an earphone outlet and mesh side compartment and one zipped inner compartment. Elastic hanger at the top. Lined. Size 19x42 cm.",bag,bag/0601139001.jpg
197,601282002,601282,Laika Fancy bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,"Cylindrical sports bag in woven fabric with a zip and two handles at the top and a detachable, adjustable shoulder strap with a carabiner hook at each end. Zipped outer compartment on one short side, a zipped inner compartment and a small pocket. Lined.",bag,bag/0601282002.jpg
198,601730002,601730,TRANG market shopper,66,Bag,Accessories,1010016,Solid,93,Dark Green,4,Dark,19,Green,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Mesh shopper with imitation leather details, and two handles and a zip at the top. Unlined. Size 17x34x36 cm.",bag,bag/0601730002.jpg
199,603367001,603367,Manhattan tote,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Handbag in grained imitation leather with two handles and a narrow, detachable shoulder strap. Tab and metal fastener at the top and studs on the base. Two outer compartments and one lined compartment with a zip at the top. Size 15x24x34 cm.",bag,bag/0603367001.jpg
200,604391001,604391,Dolores speed,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small imitation leather shoulder bag with a zip at the top and wide, detachable nylon shoulder strap with metal carabiner hooks. Size 1x15x22 cm.",bag,bag/0604391001.jpg
201,605718001,605718,Loka weekend bag,66,Bag,Accessories,1010016,Solid,52,Pink,7,Medium,4,Pink,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Weekend bag with a detachable, adjustable shoulder strap, two handles and a zip at the top and three inner compartments, one with a zip. Lined. Size 19x38x44 cm.",bag,bag/0605718001.jpg
202,605718002,605718,Loka weekend bag,66,Bag,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Weekend bag with a detachable, adjustable shoulder strap, two handles and a zip at the top and three inner compartments, one with a zip. Lined. Size 19x38x44 cm.",bag,bag/0605718002.jpg
203,606994003,606994,Milla mini pouch fancy,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Mini pouch bag in faux fur with a zip at the top, embroidery at the front and appliqués at the top. Size 5x6x9 cm.",bag,bag/0606994003.jpg
204,607186001,607186,Alice small bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Velvet shoulder bag with a narrow metal chain shoulder strap, quilted flap with a magnetic fastener and a zip at the top. Lined. Size 4.5x10x19 cm.",bag,bag/0607186001.jpg
205,608445001,608445,Natalie hobo,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Hobo bag in grained imitation leather with a detachable, adjustable shoulder strap with button stud fastenings, detachable handle with stitched details and a flap and zip at the top. Zip in each side to make the bag bigger and one inner compartment. Unlined. Size 14x34x35 cm.",bag,bag/0608445001.jpg
206,609812002,609812,Thea plastic tote CAMP,66,Bag,Accessories,1010016,Solid,93,Dark Green,4,Dark,19,Green,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in sturdy, braided plastic with two imitation leather handles at the top. Size approx. 12x31x39 cm.",bag,bag/0609812002.jpg
207,609837003,609837,Oliver PU shopper,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shopper in soft imitation leather with two handles at the top and ties with a metal ring at the ends. Size 15x31x37 cm.,bag,bag/0609837003.jpg
208,609837004,609837,Oliver PU shopper,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shopper in soft imitation leather with two handles at the top and ties with a metal ring at the ends. Size 15x31x37 cm.,bag,bag/0609837004.jpg
209,609847001,609847,Christina suede cross,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Leather and suede bag with an adjustable shoulder strap and zip at the top. One small outer compartment with a zip and two smaller inner compartments, one with a zip. Lined. Size 14x20x27 cm.",bag,bag/0609847001.jpg
210,609847002,609847,Christina suede cross,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Leather and suede bag with an adjustable shoulder strap and zip at the top. One small outer compartment with a zip and two smaller inner compartments, one with a zip. Lined. Size 14x20x27 cm.",bag,bag/0609847002.jpg
211,609938001,609938,Vaja Cross Bag,66,Bag,Accessories,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a zip at the top, detachable shoulder strap and a zipped inner compartment. Lined. Size 4x18x28.5 cm.",bag,bag/0609938001.jpg
212,609938002,609938,Vaja Cross Bag,66,Bag,Accessories,1010016,Solid,21,Light Yellow,7,Medium,8,Yellow,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a zip at the top, detachable shoulder strap and a zipped inner compartment. Lined. Size 4x18x28.5 cm.",bag,bag/0609938002.jpg
213,609938003,609938,Vaja Cross Bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a zip at the top, detachable shoulder strap and a zipped inner compartment. Lined. Size 4x18x28.5 cm.",bag,bag/0609938003.jpg
214,610124001,610124,Nikita deocrated tote,66,Bag,Accessories,1010002,Application/3D,10,White,3,Light,9,White,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather handbag with decorative floral appliqués with studs, two handles and a zip at the top. Narrow, detachable shoulder strap and one inner compartment. Lined. Size 12x22x30 cm.",bag,bag/0610124001.jpg
215,610314001,610314,Alexa new,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0610314001.jpg
216,610314002,610314,Alexa new,66,Bag,Accessories,1010016,Solid,7,Grey,2,Medium Dusty,11,Beige,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0610314002.jpg
217,610314004,610314,Alexa new,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0610314004.jpg
218,610314006,610314,Alexa new,66,Bag,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.,bag,bag/0610314006.jpg
219,611286002,611286,Blink straw shopper,66,Bag,Accessories,1010016,Solid,12,Light Beige,2,Medium Dusty,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Paper straw shopper with two handles, one with pompoms attached. The bag closes with imitation leather ties and has two inner compartments and a fabric lining. Size 17x31x35 cm.",bag,bag/0611286002.jpg
220,611286005,611286,Blink straw shopper,66,Bag,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Paper straw shopper with two handles, one with pompoms attached. The bag closes with imitation leather ties and has two inner compartments and a fabric lining. Size 17x31x35 cm.",bag,bag/0611286005.jpg
221,611635002,611635,Sylvia Cross Bag,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in imitation leather with a zip at the top, detachable shoulder strap with a carabiner hook at each end and an outer compartment with a press-stud. Lined.",bag,bag/0611635002.jpg
